"gid","street_name","street_type","suburb","postcode","state","latitude","longitude","geom","delivery_id"
12849,EXHIBITION,STREET,MELBOURNE,"3000",VIC,-37.81168837,144.97012765,POINT (144.97012765 -37.81168837),3352
27161,PRINCES,STREET,FLEMINGTON,"3031",VIC,-37.78523284,144.93428594,POINT (144.93428594 -37.78523284),3353
33493,TOORAK,ROAD,SOUTH YARRA,"3141",VIC,-37.83846872,144.98930734,POINT (144.98930734 -37.83846872),3354
3349,BEACH,STREET,PORT MELBOURNE,"3207",VIC,-37.84011971,144.92971152,POINT (144.92971152 -37.84011971),3355
14163,FRANKLIN,STREET,MELBOURNE,"3000",VIC,-37.80757195,144.96164752,POINT (144.96164752 -37.80757195),3356
23205,MUNSTER,TERRACE,NORTH MELBOURNE,"3051",VIC,-37.80195663,144.94288500,POINT (144.942885 -37.80195663),3357
21905,MCCRACKEN,STREET,KENSINGTON,"3031",VIC,-37.79065683,144.92755995,POINT (144.92755995 -37.79065683),3358
10874,DRUMMOND,STREET,CARLTON,"3053",VIC,-37.80111458,144.96860958,POINT (144.96860958 -37.80111458),3359
5567,CARDIGAN,STREET,CARLTON,"3053",VIC,-37.79805705,144.96562714,POINT (144.96562714 -37.79805705),3360
18645,LARNOOK,STREET,PRAHRAN,"3181",VIC,-37.85769086,145.01025634,POINT (145.01025634 -37.85769086),3361
22980,MOTHERWELL,STREET,SOUTH YARRA,"3141",VIC,-37.84610484,145.00192693,POINT (145.00192693 -37.84610484),3362
12241,ERROL,STREET,NORTH MELBOURNE,"3051",VIC,-37.80488469,144.94903849,POINT (144.94903849 -37.80488469),3363
23277,MURPHY,STREET,SOUTH YARRA,"3141",VIC,-37.83665349,144.99045177,POINT (144.99045177 -37.83665349),3364
26539,PIN OAK,CRESCENT,FLEMINGTON,"3031",VIC,-37.78294483,144.92816795,POINT (144.92816795 -37.78294483),3365
20797,MACFARLAN,STREET,SOUTH YARRA,"3141",VIC,-37.83976884,144.98821893,POINT (144.98821893 -37.83976884),3366
34224,VICTORIA,STREET,NORTH MELBOURNE,"3051",VIC,-37.80451689,144.94551635,POINT (144.94551635 -37.80451689),3367
25008,PACKINGTON,STREET,PRAHRAN,"3181",VIC,-37.85412684,145.00424093,POINT (145.00424093 -37.85412684),3368
22029,MELBOURNE,PLACE,MELBOURNE,"3000",VIC,-37.81320259,144.96893098,POINT (144.96893098 -37.81320259),3369
2357,BANK,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83209994,144.96877109,POINT (144.96877109 -37.83209994),3370
22784,MORAY,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83360010,144.96394978,POINT (144.96394978 -37.8336001),3371
7626,CLARK,STREET,PORT MELBOURNE,"3207",VIC,-37.83417684,144.93640994,POINT (144.93640994 -37.83417684),3372
15540,HAIG,STREET,SOUTHBANK,"3006",VIC,-37.82785884,144.95647313,POINT (144.95647313 -37.82785884),3373
13372,FERRARS,PLACE,SOUTH MELBOURNE,"3205",VIC,-37.83839684,144.95875693,POINT (144.95875693 -37.83839684),3374
27442,PUNCH,LANE,MELBOURNE,"3000",VIC,-37.81035813,144.97107106,POINT (144.97107106 -37.81035813),3375
3671,BENDALL,STREET,KENSINGTON,"3031",VIC,-37.78905183,144.92393295,POINT (144.92393295 -37.78905183),3376
17509,IRVING,AVENUE,PRAHRAN,"3181",VIC,-37.85720984,145.00747692,POINT (145.00747692 -37.85720984),3377
22354,MILTON,STREET,WEST MELBOURNE,"3003",VIC,-37.80759041,144.95382505,POINT (144.95382505 -37.80759041),3378
27194,PRINCES,STREET,FLEMINGTON,"3031",VIC,-37.78376991,144.93536382,POINT (144.93536382 -37.78376991),3379
35356,WILLIAMS,ROAD,PRAHRAN,"3181",VIC,-37.85181154,145.00283161,POINT (145.00283161 -37.85181154),3380
13458,FERRARS,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83280984,144.95514594,POINT (144.95514594 -37.83280984),3381
21467,MARNE,STREET,SOUTH YARRA,"3141",VIC,-37.83606229,144.98380915,POINT (144.98380915 -37.83606229),3382
3483,BEACON,VISTA,PORT MELBOURNE,"3207",VIC,-37.83789727,144.92921493,POINT (144.92921493 -37.83789727),3383
20563,LYGON,STREET,CARLTON,"3053",VIC,-37.79459925,144.96833898,POINT (144.96833898 -37.79459925),3384
18525,LAMBETH,STREET,KENSINGTON,"3031",VIC,-37.78949484,144.93423594,POINT (144.93423594 -37.78949484),3385
24802,OSBORNE,STREET,SOUTH YARRA,"3141",VIC,-37.84372384,144.99076593,POINT (144.99076593 -37.84372384),3386
28488,RANKINS,ROAD,KENSINGTON,"3031",VIC,-37.79241184,144.93152694,POINT (144.93152694 -37.79241184),3387
19042,LEVESON,STREET,NORTH MELBOURNE,"3051",VIC,-37.80478049,144.95059033,POINT (144.95059033 -37.80478049),3388
7812,CLIFFORD,STREET,PORT MELBOURNE,"3207",VIC,-37.83888184,144.93658194,POINT (144.93658194 -37.83888184),3389
32404,SWANSTON,STREET,CARLTON,"3053",VIC,-37.79522284,144.96512494,POINT (144.96512494 -37.79522284),3390
30508,SOUTHEY,STREET,KENSINGTON,"3031",VIC,-37.79823184,144.93089194,POINT (144.93089194 -37.79823184),3391
13111,FARNHAM,STREET,FLEMINGTON,"3031",VIC,-37.78296336,144.93117148,POINT (144.93117148 -37.78296336),3392
14226,GARDEN,STREET,SOUTH YARRA,"3141",VIC,-37.84352429,144.99782866,POINT (144.99782866 -37.84352429),3393
4626,BRIDPORT,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83913384,144.96180493,POINT (144.96180493 -37.83913384),3394
30950,SPRING,STREET,PRAHRAN,"3181",VIC,-37.85053384,145.00332593,POINT (145.00332593 -37.85053384),3395
6376,CHAPEL,STREET,SOUTH YARRA,"3141",VIC,-37.84063762,144.99518991,POINT (144.99518991 -37.84063762),3396
32318,SWALLOW,STREET,PORT MELBOURNE,"3207",VIC,-37.83813384,144.93287894,POINT (144.93287894 -37.83813384),3397
22251,MILLER,STREET,WEST MELBOURNE,"3003",VIC,-37.80591084,144.94587494,POINT (144.94587494 -37.80591084),3398
1213,ALFRED,STREET,PRAHRAN,"3181",VIC,-37.84920884,144.98531393,POINT (144.98531393 -37.84920884),3399
5387,CANTERBURY,STREET,FLEMINGTON,"3031",VIC,-37.78127283,144.92332595,POINT (144.92332595 -37.78127283),3400
1840,ATHOL,STREET,PRAHRAN,"3181",VIC,-37.84753284,144.98637193,POINT (144.98637193 -37.84753284),3401
30756,SPENCER,STREET,WEST MELBOURNE,"3003",VIC,-37.80690479,144.94602082,POINT (144.94602082 -37.80690479),3402
17755,KAVANAGH,STREET,SOUTHBANK,"3006",VIC,-37.82427543,144.96446402,POINT (144.96446402 -37.82427543),3403
14454,GEOGRAPHE,STREET,DOCKLANDS,"3008",VIC,-37.81988342,144.94515689,POINT (144.94515689 -37.81988342),3404
17180,IFFLA,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83926284,144.94899494,POINT (144.94899494 -37.83926284),3405
12266,ERROL,STREET,NORTH MELBOURNE,"3051",VIC,-37.80388684,144.94972394,POINT (144.94972394 -37.80388684),3406
20134,LORIMER,STREET,PORT MELBOURNE,"3207",VIC,-37.82356042,144.92301640,POINT (144.9230164 -37.82356042),3407
8281,COLLINS,STREET,MELBOURNE,"3000",VIC,-37.81635014,144.96280025,POINT (144.96280025 -37.81635014),3408
22314,MILLSWYN,STREET,SOUTH YARRA,"3141",VIC,-37.83588784,144.98051793,POINT (144.98051793 -37.83588784),3409
19177,LEXTON,GROVE,PRAHRAN,"3181",VIC,-37.85831687,145.00797022,POINT (145.00797022 -37.85831687),3410
21932,MCDOUGALL,LANE,WEST MELBOURNE,"3003",VIC,-37.81194593,144.94907737,POINT (144.94907737 -37.81194593),3411
6085,CENTRE,AVENUE,PORT MELBOURNE,"3207",VIC,-37.83644883,144.91972794,POINT (144.91972794 -37.83644883),3412
16245,HIGH,STREET,PRAHRAN,"3181",VIC,-37.85399284,145.00802892,POINT (145.00802892 -37.85399284),3413
12106,EMERALD,WAY,SOUTH MELBOURNE,"3205",VIC,-37.83287134,144.96375862,POINT (144.96375862 -37.83287134),3414
13655,FLEMINGTON,ROAD,NORTH MELBOURNE,"3051",VIC,-37.79958801,144.95436182,POINT (144.95436182 -37.79958801),3415
3184,BAYSWATER,ROAD,KENSINGTON,"3031",VIC,-37.79321383,144.92435495,POINT (144.92435495 -37.79321383),3416
23980,NEWTON,STREET,KENSINGTON,"3031",VIC,-37.79573238,144.92349438,POINT (144.92349438 -37.79573238),3417
35304,WILLIAMS,ROAD,PRAHRAN,"3181",VIC,-37.85824830,145.00172036,POINT (145.00172036 -37.8582483),3418
33999,VICTORIA,PARADE,EAST MELBOURNE,"3002",VIC,-37.80988012,144.98784980,POINT (144.9878498 -37.80988012),3419
30563,SOUTH WHARF,DRIVE,DOCKLANDS,"3008",VIC,-37.82278053,144.93847053,POINT (144.93847053 -37.82278053),3420
30684,SPENCER,STREET,WEST MELBOURNE,"3003",VIC,-37.81133355,144.95087767,POINT (144.95087767 -37.81133355),3421
23094,MOUNTAIN,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83711484,144.94995294,POINT (144.94995294 -37.83711484),3422
12134,EMERALD HILL,PLACE,SOUTH MELBOURNE,"3205",VIC,-37.83324927,144.96028619,POINT (144.96028619 -37.83324927),3423
12415,ERROL,STREET,PRAHRAN,"3181",VIC,-37.84876984,145.00454393,POINT (145.00454393 -37.84876984),3424
27402,PROVOST,STREET,NORTH MELBOURNE,"3051",VIC,-37.80210284,144.94666194,POINT (144.94666194 -37.80210284),3425
28867,RIVERSIDE,QUAY,SOUTHBANK,"3006",VIC,-37.82127758,144.96383714,POINT (144.96383714 -37.82127758),3426
19860,LITTLE PALMERSTON,STREET,CARLTON,"3053",VIC,-37.79653984,144.96832594,POINT (144.96832594 -37.79653984),3427
14199,GALADA,AVENUE,PARKVILLE,"3052",VIC,-37.78163929,144.94147014,POINT (144.94147014 -37.78163929),3428
4569,BRIDGE,STREET,PORT MELBOURNE,"3207",VIC,-37.83354399,144.94002127,POINT (144.94002127 -37.83354399),3429
3523,BEDFORD,STREET,NORTH MELBOURNE,"3051",VIC,-37.80214442,144.95573581,POINT (144.95573581 -37.80214442),3430
10005,DERHAM,STREET,PORT MELBOURNE,"3207",VIC,-37.83218984,144.94128294,POINT (144.94128294 -37.83218984),3431
7278,CLARA,STREET,SOUTH YARRA,"3141",VIC,-37.84060284,144.99813593,POINT (144.99813593 -37.84060284),3432
35957,WOLSELEY,PARADE,KENSINGTON,"3031",VIC,-37.79672683,144.92886694,POINT (144.92886694 -37.79672683),3433
16762,HOPETOUN,STREET,KENSINGTON,"3031",VIC,-37.79164283,144.92673795,POINT (144.92673795 -37.79164283),3434
35120,WHARF,ROAD,PORT MELBOURNE,"3207",VIC,-37.82883313,144.90675197,POINT (144.90675197 -37.82883313),3435
33821,TYRONE,STREET,SOUTH YARRA,"3141",VIC,-37.84470984,144.98783493,POINT (144.98783493 -37.84470984),3436
17888,KENSINGTON,ROAD,KENSINGTON,"3031",VIC,-37.79759009,144.92130585,POINT (144.92130585 -37.79759009),3437
20394,LYGON,STREET,CARLTON,"3053",VIC,-37.80427184,144.96659494,POINT (144.96659494 -37.80427184),3438
1328,ANDERSON,STREET,SOUTH MELBOURNE,"3205",VIC,-37.84031584,144.96031793,POINT (144.96031793 -37.84031584),3439
8142,COLLETT,STREET,KENSINGTON,"3031",VIC,-37.78963970,144.93374404,POINT (144.93374404 -37.7896397),3440
23871,NEWMARKET,STREET,FLEMINGTON,"3031",VIC,-37.78593883,144.92718495,POINT (144.92718495 -37.78593883),3441
36263,YARRA,STREET,SOUTH YARRA,"3141",VIC,-37.83621965,144.99321850,POINT (144.9932185 -37.83621965),3442
32963,THE CRESCENT,,PORT MELBOURNE,"3207",VIC,-37.83773324,144.93003658,POINT (144.93003658 -37.83773324),3443
19692,LITTLE IFFLA,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83956284,144.94963394,POINT (144.94963394 -37.83956284),3444
28960,ROCKLEA,DRIVE,PORT MELBOURNE,"3207",VIC,-37.82935068,144.92213465,POINT (144.92213465 -37.82935068),3445
18455,LALOR,STREET,PORT MELBOURNE,"3207",VIC,-37.83711084,144.94251494,POINT (144.94251494 -37.83711084),3446
28808,RIVER,ESPLANADE,DOCKLANDS,"3008",VIC,-37.82143404,144.93453525,POINT (144.93453525 -37.82143404),3447
32169,SURREY,ROAD,SOUTH YARRA,"3141",VIC,-37.84426484,144.99874493,POINT (144.99874493 -37.84426484),3448
30984,ST ANDREWS,STREET,NORTH MELBOURNE,"3051",VIC,-37.80441184,144.95294694,POINT (144.95294694 -37.80441184),3449
32313,SWALLOW,STREET,PORT MELBOURNE,"3207",VIC,-37.83833484,144.93330894,POINT (144.93330894 -37.83833484),3450
19859,LITTLE PALMERSTON,STREET,CARLTON,"3053",VIC,-37.79654949,144.96855420,POINT (144.9685542 -37.79654949),3451
22873,MORRAH,STREET,PARKVILLE,"3052",VIC,-37.79583984,144.95649994,POINT (144.95649994 -37.79583984),3452
28880,ROBERTSON,STREET,KENSINGTON,"3031",VIC,-37.79294584,144.93368594,POINT (144.93368594 -37.79294584),3453
12837,EXHIBITION,STREET,MELBOURNE,"3000",VIC,-37.81329124,144.97141211,POINT (144.97141211 -37.81329124),3454
4935,BUNALBO,AVENUE,SOUTH YARRA,"3141",VIC,-37.84167484,145.00013293,POINT (145.00013293 -37.84167484),3455
1021,ALEXANDRA,AVENUE,SOUTH YARRA,"3141",VIC,-37.83451389,144.99981438,POINT (144.99981438 -37.83451389),3456
19034,LEVEN,AVENUE,DOCKLANDS,"3008",VIC,-37.81543296,144.93743428,POINT (144.93743428 -37.81543296),3457
30125,SHIELDS,STREET,FLEMINGTON,"3031",VIC,-37.78511584,144.93377894,POINT (144.93377894 -37.78511584),3458
32527,SWANSTON,STREET,MELBOURNE,"3000",VIC,-37.80879809,144.96318537,POINT (144.96318537 -37.80879809),3459
15468,GROSVENOR,STREET,SOUTH YARRA,"3141",VIC,-37.84457884,144.99388393,POINT (144.99388393 -37.84457884),3460
25766,PARK,STREET,SOUTH YARRA,"3141",VIC,-37.83513884,144.98253893,POINT (144.98253893 -37.83513884),3461
2982,BAY,STREET,PORT MELBOURNE,"3207",VIC,-37.83663284,144.94386394,POINT (144.94386394 -37.83663284),3462
26023,PEEL,STREET,NORTH MELBOURNE,"3051",VIC,-37.80442684,144.95589994,POINT (144.95589994 -37.80442684),3463
20324,LUXTON,ROAD,SOUTH YARRA,"3141",VIC,-37.84513428,145.00211288,POINT (145.00211288 -37.84513428),3464
7742,CLARKE,STREET,PRAHRAN,"3181",VIC,-37.84871484,144.99863593,POINT (144.99863593 -37.84871484),3465
36028,WOODCOCK,CLOSE,FLEMINGTON,"3031",VIC,-37.78608776,144.92103443,POINT (144.92103443 -37.78608776),3466
5727,CAROLINE,STREET,SOUTH YARRA,"3141",VIC,-37.83891262,144.98803259,POINT (144.98803259 -37.83891262),3467
13180,FARNHAM,STREET,FLEMINGTON,"3031",VIC,-37.78173083,144.92963695,POINT (144.92963695 -37.78173083),3468
21869,MCCRACKEN,STREET,KENSINGTON,"3031",VIC,-37.79254547,144.92794534,POINT (144.92794534 -37.79254547),3469
23399,MYRTLE,STREET,SOUTH YARRA,"3141",VIC,-37.83998084,144.98899693,POINT (144.98899693 -37.83998084),3470
34806,WELLINGTON,PARADE,EAST MELBOURNE,"3002",VIC,-37.81629904,144.97651467,POINT (144.97651467 -37.81629904),3471
13401,FERRARS,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83944184,144.95820593,POINT (144.95820593 -37.83944184),3472
17699,JOLIMONT,STREET,EAST MELBOURNE,"3002",VIC,-37.81840562,144.98125482,POINT (144.98125482 -37.81840562),3473
12046,ELM,STREET,NORTH MELBOURNE,"3051",VIC,-37.80348984,144.94606694,POINT (144.94606694 -37.80348984),3474
4408,BOWEN,STREET,PRAHRAN,"3181",VIC,-37.85495284,145.00401393,POINT (145.00401393 -37.85495284),3475
6065,CENTRAL,BOULEVARD,PORT MELBOURNE,"3207",VIC,-37.82195288,144.91853168,POINT (144.91853168 -37.82195288),3476
36450,YORK,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83011849,144.96101979,POINT (144.96101979 -37.83011849),3477
6075,CENTRE,AVENUE,PORT MELBOURNE,"3207",VIC,-37.83731583,144.91968694,POINT (144.91968694 -37.83731583),3478
2216,BANK,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83634457,144.95414545,POINT (144.95414545 -37.83634457),3479
4995,BYRON,STREET,NORTH MELBOURNE,"3051",VIC,-37.80188884,144.95258494,POINT (144.95258494 -37.80188884),3480
23390,MYRTLE,STREET,SOUTH YARRA,"3141",VIC,-37.84047484,144.98890393,POINT (144.98890393 -37.84047484),3481
9280,CROWN,STREET,FLEMINGTON,"3031",VIC,-37.78483083,144.92279695,POINT (144.92279695 -37.78483083),3482
12150,EPSOM,ROAD,FLEMINGTON,"3031",VIC,-37.78873143,144.92226776,POINT (144.92226776 -37.78873143),3483
14294,GARTON,STREET,PORT MELBOURNE,"3207",VIC,-37.83357784,144.94801794,POINT (144.94801794 -37.83357784),3484
18059,KENSINGTON,ROAD,SOUTH YARRA,"3141",VIC,-37.83560284,145.00184293,POINT (145.00184293 -37.83560284),3485
2508,BARKLY,STREET,CARLTON,"3053",VIC,-37.79948284,144.97175394,POINT (144.97175394 -37.79948284),3486
29942,SANDRIDGE,AVENUE,PORT MELBOURNE,"3207",VIC,-37.83857083,144.91724294,POINT (144.91724294 -37.83857083),3487
11884,ELIZABETH,STREET,MELBOURNE,"3000",VIC,-37.81057520,144.96120550,POINT (144.9612055 -37.8105752),3488
7586,CLARK,STREET,PORT MELBOURNE,"3207",VIC,-37.83580584,144.93371694,POINT (144.93371694 -37.83580584),3489
15047,GRAHAM,STREET,PORT MELBOURNE,"3207",VIC,-37.83528384,144.93478794,POINT (144.93478794 -37.83528384),3490
7557,CLARENDON,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83020075,144.95900648,POINT (144.95900648 -37.83020075),3491
17126,HYAM,PLACE,CARLTON,"3053",VIC,-37.80160232,144.96606347,POINT (144.96606347 -37.80160232),3492
141,ABBOTSFORD,STREET,NORTH MELBOURNE,"3051",VIC,-37.79421999,144.94675565,POINT (144.94675565 -37.79421999),3493
33640,TRIBE,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83833384,144.94994094,POINT (144.94994094 -37.83833384),3494
20918,MALCOLM,STREET,SOUTH YARRA,"3141",VIC,-37.83719826,144.99809570,POINT (144.9980957 -37.83719826),3495
3602,BELLAIR,STREET,KENSINGTON,"3031",VIC,-37.79297684,144.92983494,POINT (144.92983494 -37.79297684),3496
23716,NELSON,ROAD,SOUTH MELBOURNE,"3205",VIC,-37.83626284,144.95212294,POINT (144.95212294 -37.83626284),3497
33338,TOORAK,ROAD,SOUTH YARRA,"3141",VIC,-37.84005384,145.00177893,POINT (145.00177893 -37.84005384),3498
12243,ERROL,STREET,NORTH MELBOURNE,"3051",VIC,-37.80481292,144.94957430,POINT (144.9495743 -37.80481292),3499
2345,BANK,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83275769,144.96495557,POINT (144.96495557 -37.83275769),3500
28832,RIVER,STREET,SOUTH YARRA,"3141",VIC,-37.83756984,144.99774393,POINT (144.99774393 -37.83756984),3501
15688,HARDIMAN,STREET,KENSINGTON,"3031",VIC,-37.79536189,144.93218773,POINT (144.93218773 -37.79536189),3502
16816,HOTHAM,STREET,EAST MELBOURNE,"3002",VIC,-37.81441203,144.99025153,POINT (144.99025153 -37.81441203),3503
22942,MORTON,LANE,FLEMINGTON,"3031",VIC,-37.78082283,144.92317895,POINT (144.92317895 -37.78082283),3504
1274,ALLEN,PLACE,PORT MELBOURNE,"3207",VIC,-37.83773234,144.93896153,POINT (144.93896153 -37.83773234),3505
16446,HIGH,STREET,PRAHRAN,"3181",VIC,-37.85069084,144.98610393,POINT (144.98610393 -37.85069084),3506
31550,ST KILDA,ROAD,MELBOURNE,"3004",VIC,-37.83815931,144.97577505,POINT (144.97577505 -37.83815931),3507
17661,JOHN,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83275570,144.95977336,POINT (144.95977336 -37.8327557),3508
24869,OSHANASSY,STREET,NORTH MELBOURNE,"3051",VIC,-37.80052539,144.95072820,POINT (144.9507282 -37.80052539),3509
16575,HOBSONS,ROAD,KENSINGTON,"3031",VIC,-37.79530509,144.91691145,POINT (144.91691145 -37.79530509),3510
16690,HOPE,STREET,SOUTH YARRA,"3141",VIC,-37.83624030,144.97910152,POINT (144.97910152 -37.8362403),3511
7040,CHURCH,STREET,PARKVILLE,"3052",VIC,-37.78810284,144.94173494,POINT (144.94173494 -37.78810284),3512
9209,CROMWELL,ROAD,SOUTH YARRA,"3141",VIC,-37.84208384,144.99917693,POINT (144.99917693 -37.84208384),3513
14397,GATEHOUSE,STREET,PARKVILLE,"3052",VIC,-37.79419184,144.95450094,POINT (144.95450094 -37.79419184),3514
21668,MAY,GROVE,SOUTH YARRA,"3141",VIC,-37.84215684,145.00034793,POINT (145.00034793 -37.84215684),3515
23631,NELSON,ROAD,SOUTH MELBOURNE,"3205",VIC,-37.83972484,144.95117494,POINT (144.95117494 -37.83972484),3516
21423,MARKET,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83103284,144.95505194,POINT (144.95505194 -37.83103284),3517
21366,MARKET,STREET,KENSINGTON,"3031",VIC,-37.79017129,144.92593825,POINT (144.92593825 -37.79017129),3518
12987,FARADAY,STREET,CARLTON,"3053",VIC,-37.79929184,144.97113494,POINT (144.97113494 -37.79929184),3519
23585,NEILL,STREET,CARLTON,"3053",VIC,-37.79400684,144.97190394,POINT (144.97190394 -37.79400684),3520
3403,BEACON,ROAD,PORT MELBOURNE,"3207",VIC,-37.83646784,144.92828994,POINT (144.92828994 -37.83646784),3521
31812,STOKES,STREET,PORT MELBOURNE,"3207",VIC,-37.83964084,144.93810994,POINT (144.93810994 -37.83964084),3522
5331,CANNING,STREET,NORTH MELBOURNE,"3051",VIC,-37.79547438,144.94067224,POINT (144.94067224 -37.79547438),3523
2987,BAY,STREET,PORT MELBOURNE,"3207",VIC,-37.83654484,144.94452494,POINT (144.94452494 -37.83654484),3524
33346,TOORAK,ROAD,SOUTH YARRA,"3141",VIC,-37.83998884,144.99849693,POINT (144.99849693 -37.83998884),3525
1353,ANDERSON,STREET,SOUTH YARRA,"3141",VIC,-37.82948338,144.98484039,POINT (144.98484039 -37.82948338),3526
4710,BRIXTON,STREET,FLEMINGTON,"3031",VIC,-37.78122383,144.92870995,POINT (144.92870995 -37.78122383),3527
14065,FOOTSCRAY,ROAD,WEST MELBOURNE,"3003",VIC,-37.80689797,144.91385163,POINT (144.91385163 -37.80689797),3528
32225,SURREY,ROAD,SOUTH YARRA,"3141",VIC,-37.84142983,144.99892446,POINT (144.99892446 -37.84142983),3529
12175,EPSOM,ROAD,FLEMINGTON,"3031",VIC,-37.78415312,144.91840769,POINT (144.91840769 -37.78415312),3530
3080,BAY,STREET,PORT MELBOURNE,"3207",VIC,-37.83316384,144.94699394,POINT (144.94699394 -37.83316384),3531
31621,ST MALO,STREET,PRAHRAN,"3181",VIC,-37.85150184,145.00228093,POINT (145.00228093 -37.85150184),3532
33709,TUCKER,AVENUE,PORT MELBOURNE,"3207",VIC,-37.83605284,144.93033494,POINT (144.93033494 -37.83605284),3533
35025,WESTBOURNE,ROAD,KENSINGTON,"3031",VIC,-37.79143017,144.92485080,POINT (144.9248508 -37.79143017),3534
31824,STOKES,STREET,PORT MELBOURNE,"3207",VIC,-37.83945110,144.93730372,POINT (144.93730372 -37.8394511),3535
17986,KENSINGTON,ROAD,KENSINGTON,"3031",VIC,-37.79427169,144.92707371,POINT (144.92707371 -37.79427169),3536
30503,SOUTHEY,STREET,KENSINGTON,"3031",VIC,-37.79841284,144.93095494,POINT (144.93095494 -37.79841284),3537
24939,OXFORD,STREET,SOUTH YARRA,"3141",VIC,-37.84054484,144.99725493,POINT (144.99725493 -37.84054484),3538
14167,FREARSON,WALK,KENSINGTON,"3031",VIC,-37.79524963,144.92359135,POINT (144.92359135 -37.79524963),3539
27631,PURCELL,STREET,NORTH MELBOURNE,"3051",VIC,-37.80236184,144.94931594,POINT (144.94931594 -37.80236184),3540
30182,SIDDELEY,STREET,DOCKLANDS,"3008",VIC,-37.82276296,144.95226490,POINT (144.9522649 -37.82276296),3541
33578,TOPE,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83249184,144.96385093,POINT (144.96385093 -37.83249184),3542
20152,LORIMER,STREET,PORT MELBOURNE,"3207",VIC,-37.82202823,144.93165264,POINT (144.93165264 -37.82202823),3543
2614,BARNETT,STREET,KENSINGTON,"3031",VIC,-37.79184625,144.93212680,POINT (144.9321268 -37.79184625),3544
28040,QUEENS BRIDGE,STREET,SOUTHBANK,"3006",VIC,-37.82109735,144.96166389,POINT (144.96166389 -37.82109735),3545
22726,MORAY,STREET,SOUTH MELBOURNE,"3205",VIC,-37.83567382,144.96490793,POINT (144.96490793 -37.83567382),3546
13690,FLEMINGTON,ROAD,NORTH MELBOURNE,"3051",VIC,-37.79454784,144.94801794,POINT (144.94801794 -37.79454784),3547
25363,PARK,DRIVE,PARKVILLE,"3052",VIC,-37.79472384,144.95504294,POINT (144.95504294 -37.79472384),3548
16403,HIGH,STREET,PRAHRAN,"3181",VIC,-37.85195484,144.99522993,POINT (144.99522993 -37.85195484),3549
15798,HARPER,COURT,PORT MELBOURNE,"3207",VIC,-37.83946484,144.93559794,POINT (144.93559794 -37.83946484),3550
24355,NOTT,STREET,PORT MELBOURNE,"3207",VIC,-37.84017616,144.93888562,POINT (144.93888562 -37.84017616),3551
